team_size,team_members_absent_same_period,team_critical_employees_absent,is_critical_period,duration_days,employee_seniority_months,absences_last_6_months,late_arrivals_last_30_days,approved_requests_last_year,rejected_requests_last_year,anomaly_score_last_30_days,days_until_period_end,start_date,approved,request_id,request_type,employee_id,employee_department,end_date
7,0,0,False,2,93,0,2,3,0,0.2845637390838969,10,2026-06-23,1,10212,TELETRAVAIL,1003,Sales,2026-06-24
6,1,1,True,9,49,3,3,2,1,0.4900089776017442,6,2026-05-24,0,10213,TELETRAVAIL,1138,Sales,2026-06-01
11,0,0,False,3,34,1,0,4,0,0.37027466749468985,24,2026-06-15,1,10214,TELETRAVAIL,1040,Finance,2026-06-17
11,0,0,False,3,115,2,0,9,1,0.3880806290279374,5,2026-06-29,1,10215,AUTORISATION,1046,Operations,2026-07-01
8,1,0,True,10,56,5,2,4,2,0.36143191163444577,5,2026-05-21,0,10216,TELETRAVAIL,1147,Finance,2026-05-30
3,1,2,True,8,20,6,9,3,2,0.6660448489851553,5,2026-05-27,0,10217,AUTORISATION,1034,Sales,2026-06-03
6,0,0,False,5,71,2,0,4,1,0.15128020920387245,25,2026-06-15,1,10218,CONGE,1170,Finance,2026-06-19
5,1,1,True,5,43,5,4,4,1,0.33536091628026976,6,2026-05-29,1,10219,AUTORISATION,1171,Sales,2026-06-02
7,0,0,False,4,94,0,0,6,0,0.33827976025878886,21,2026-06-10,1,10220,TELETRAVAIL,1063,Operations,2026-06-13
10,1,0,False,4,37,0,1,9,1,0.056655587189162,14,2026-06-01,1,10221,CONGE,1030,Engineering,2026-06-04
9,1,0,False,3,32,0,1,7,0,0.20875057387554238,8,2026-06-03,1,10222,CONGE,1085,Engineering,2026-06-05
5,1,1,True,5,28,2,2,3,2,0.4576287896673869,4,2026-05-27,0,10223,AUTORISATION,1162,Engineering,2026-05-31
6,1,1,True,10,33,5,1,6,2,0.3401149593981001,0,2026-05-23,1,10224,AUTORISATION,1166,Operations,2026-06-01
11,1,0,False,4,110,1,2,8,1,0.371665052908428,18,2026-06-01,1,10225,AUTORISATION,1196,Finance,2026-06-04
5,0,0,False,3,72,0,2,5,0,0.006492182536988578,29,2026-07-01,1,10226,CONGE,1090,Engineering,2026-07-03
10,0,0,False,1,117,1,1,3,0,0.020688596666556425,21,2026-06-11,1,10227,AUTORISATION,1197,Sales,2026-06-11
4,1,0,True,13,45,4,4,6,3,0.5018180958815748,2,2026-05-21,1,10228,AUTORISATION,1171,Engineering,2026-06-02
8,0,0,False,5,57,1,1,9,1,0.07459331790234557,21,2026-06-26,1,10229,CONGE,1039,Engineering,2026-06-30
8,0,0,False,4,65,0,1,7,0,0.1420871336484799,7,2026-06-21,1,10230,TELETRAVAIL,1069,Sales,2026-06-24
10,1,0,False,1,104,0,1,4,0,0.36003651125747305,12,2026-06-06,1,10231,TELETRAVAIL,1148,Engineering,2026-06-06
8,0,0,False,2,87,2,1,3,0,0.3747629152523815,24,2026-07-01,1,10232,CONGE,1121,Engineering,2026-07-02
7,5,1,True,7,4,8,8,2,5,0.7758992385473628,1,2026-05-28,0,10233,TELETRAVAIL,1002,Engineering,2026-06-03
11,0,0,False,5,29,3,0,5,0,0.013123999799091469,10,2026-05-23,1,10234,CONGE,1054,Engineering,2026-05-27
7,0,0,False,5,52,1,0,5,0,0.010081978850464869,6,2026-06-07,1,10235,CONGE,1058,Finance,2026-06-11
5,4,2,True,14,12,4,8,0,5,0.8799225609121,3,2026-05-19,0,10236,AUTORISATION,1033,Support,2026-06-01
7,6,1,False,8,4,11,9,1,5,0.5419719073959472,1,2026-05-26,0,10237,TELETRAVAIL,1026,Engineering,2026-06-02
7,6,2,False,7,4,10,4,3,3,0.5191060787726443,4,2026-05-27,0,10238,TELETRAVAIL,1092,Sales,2026-06-02
10,0,0,False,5,36,1,2,9,1,0.13112308827759442,12,2026-05-24,1,10239,AUTORISATION,1100,Engineering,2026-05-28
7,0,0,False,3,23,0,2,5,1,0.16536329775594344,16,2026-06-06,1,10240,TELETRAVAIL,1164,Operations,2026-06-08
4,2,1,False,14,6,5,9,2,4,0.8682023086822658,1,2026-05-26,0,10241,CONGE,1116,Sales,2026-06-08
4,3,1,False,9,10,4,4,2,2,0.530387291488124,5,2026-05-20,0,10242,TELETRAVAIL,1102,Sales,2026-05-28
4,2,1,False,14,10,5,4,1,2,0.8231280514854127,4,2026-05-20,0,10243,TELETRAVAIL,1088,Support,2026-06-02
6,0,0,False,5,95,1,0,9,0,0.36894305541840133,14,2026-06-21,1,10244,AUTORISATION,1017,Operations,2026-06-25
3,2,1,True,6,24,7,7,1,3,0.9042689227727185,1,2026-05-28,0,10245,AUTORISATION,1050,Support,2026-06-02
9,1,0,False,1,84,0,1,7,1,0.03760848086753215,23,2026-05-23,1,10246,AUTORISATION,1177,Finance,2026-05-23
5,2,1,True,13,19,7,4,3,2,0.6659952713318618,3,2026-05-27,0,10247,CONGE,1132,Sales,2026-06-08
9,0,0,False,4,51,1,0,5,1,0.3087442163375703,16,2026-06-03,1,10248,CONGE,1075,Sales,2026-06-06
6,3,1,False,13,13,4,7,1,5,0.9440203606016899,4,2026-05-24,0,10249,AUTORISATION,1091,Engineering,2026-06-05
4,1,0,True,5,33,2,3,6,3,0.5515792068651109,9,2026-05-20,0,10250,TELETRAVAIL,1089,Finance,2026-05-24
6,5,1,True,11,8,5,8,3,4,0.6891001155645972,0,2026-05-19,0,10251,CONGE,1179,Sales,2026-05-29
4,2,1,False,11,27,4,3,1,3,0.9374315797088986,1,2026-05-25,0,10252,AUTORISATION,1117,Finance,2026-06-04
9,0,0,False,1,25,2,1,3,1,0.2917980351443917,0,2026-06-20,1,10253,AUTORISATION,1189,Sales,2026-06-20
10,0,0,False,5,62,0,0,8,1,0.17246038285644605,8,2026-06-11,1,10254,TELETRAVAIL,1126,Operations,2026-06-15
7,3,1,True,12,13,5,4,1,2,0.8438342240395806,5,2026-05-22,0,10255,TELETRAVAIL,1123,Operations,2026-06-02
11,0,0,False,3,94,0,0,4,0,0.08358384299384564,29,2026-05-23,1,10256,CONGE,1039,Engineering,2026-05-25
9,1,0,False,1,56,1,2,5,0,0.17135705833658627,2,2026-06-15,1,10257,AUTORISATION,1042,Operations,2026-06-15
8,1,0,False,1,51,0,2,3,1,0.11522398748885627,21,2026-06-18,1,10258,CONGE,1144,Engineering,2026-06-18
3,2,1,True,4,32,4,6,3,4,0.746722993036185,1,2026-05-27,0,10259,AUTORISATION,1085,Sales,2026-05-30
10,0,0,False,5,118,1,0,7,1,0.020699898241553917,8,2026-06-12,1,10260,TELETRAVAIL,1019,Operations,2026-06-16
8,6,1,True,3,13,6,6,1,3,0.6471042583446451,4,2026-05-26,0,10261,CONGE,1153,Sales,2026-05-28
5,0,0,False,5,106,0,1,7,0,0.2775437336836006,29,2026-05-28,1,10262,AUTORISATION,1019,Sales,2026-06-01
8,0,0,False,1,48,3,0,9,0,0.2992283836319571,1,2026-05-26,1,10263,CONGE,1014,Operations,2026-05-26
6,5,2,True,3,7,11,9,1,3,0.5557666517390817,1,2026-05-22,0,10264,TELETRAVAIL,1111,Finance,2026-05-24
6,5,1,False,13,8,5,6,2,4,0.6484034207981761,2,2026-05-26,0,10265,TELETRAVAIL,1186,Support,2026-06-07
7,4,1,True,9,13,4,5,0,5,0.5303184373098528,3,2026-05-23,0,10266,AUTORISATION,1186,Finance,2026-05-31
5,0,0,False,4,103,0,0,9,1,0.027448342843543562,21,2026-06-22,1,10267,CONGE,1138,Operations,2026-06-25
6,3,2,True,11,17,6,9,2,2,0.7643848012379935,6,2026-05-27,0,10268,CONGE,1132,Support,2026-06-06
5,3,1,True,4,25,8,4,1,5,0.5220833214759228,4,2026-05-28,0,10269,TELETRAVAIL,1080,Operations,2026-05-31
7,1,1,True,6,40,3,3,5,2,0.5150030650148818,0,2026-05-26,0,10270,TELETRAVAIL,1155,Engineering,2026-05-31
10,1,0,False,5,74,2,0,3,0,0.08869519505483958,17,2026-07-02,1,10271,CONGE,1146,Operations,2026-07-06
8,1,1,True,11,30,6,4,2,3,0.5079014638783372,2,2026-06-07,1,10272,TELETRAVAIL,1066,Engineering,2026-06-17
7,0,0,False,1,56,3,2,5,1,0.09393606530369243,28,2026-05-30,1,10273,CONGE,1045,Sales,2026-05-30
8,5,2,False,9,4,11,6,3,5,0.6809621337065992,1,2026-05-27,0,10274,CONGE,1193,Operations,2026-06-04
6,4,2,True,11,29,9,5,0,2,0.807356730402049,5,2026-05-28,0,10275,AUTORISATION,1099,Operations,2026-06-07
10,0,0,False,5,85,3,0,6,1,0.1850400242843233,19,2026-06-16,1,10276,AUTORISATION,1083,Operations,2026-06-20
5,0,0,False,2,50,3,1,4,0,0.21944562372888302,6,2026-06-20,1,10277,AUTORISATION,1043,Sales,2026-06-21
4,1,0,True,7,55,4,0,6,3,0.6609959869691674,9,2026-06-04,0,10278,AUTORISATION,1050,Finance,2026-06-10
7,1,1,True,5,7,6,4,4,1,0.45091273562454526,7,2026-06-01,0,10279,CONGE,1002,Operations,2026-06-05
7,1,0,True,12,19,2,2,6,2,0.6879727532199235,4,2026-05-20,1,10280,CONGE,1123,Sales,2026-05-31
8,1,0,False,3,29,2,2,9,0,0.2771086277019986,8,2026-06-01,1,10281,AUTORISATION,1005,Sales,2026-06-03
6,0,0,False,1,101,2,1,7,0,0.20662980193720493,22,2026-06-27,1,10282,AUTORISATION,1120,Sales,2026-06-27
7,0,0,False,1,64,2,0,9,0,0.2230333987305531,0,2026-06-21,1,10283,TELETRAVAIL,1150,Support,2026-06-21
8,1,1,True,12,52,6,0,2,3,0.310406961420628,2,2026-05-23,0,10284,AUTORISATION,1070,Engineering,2026-06-03
7,0,0,False,4,63,3,1,4,0,0.18043606432156253,2,2026-05-22,1,10285,TELETRAVAIL,1170,Finance,2026-05-25
7,5,1,True,11,32,7,2,1,3,0.9241270786550666,3,2026-05-27,0,10286,AUTORISATION,1087,Support,2026-06-06
6,4,2,True,4,6,7,6,3,2,0.7997235346711169,0,2026-05-26,0,10287,TELETRAVAIL,1060,Operations,2026-05-29
6,4,2,True,4,18,6,3,1,5,0.8703804274557867,6,2026-05-22,0,10288,AUTORISATION,1070,Operations,2026-05-25
5,2,2,True,4,15,9,6,1,3,0.6298488531324284,4,2026-05-24,0,10289,CONGE,1198,Engineering,2026-05-27
10,1,0,False,4,89,2,0,6,0,0.08371093902878038,13,2026-06-13,1,10290,CONGE,1164,Sales,2026-06-16
4,3,2,False,9,10,6,8,3,3,0.8594374224927923,5,2026-05-26,0,10291,CONGE,1132,Engineering,2026-06-03
8,4,1,False,12,3,7,9,3,2,0.754459662324307,2,2026-05-23,0,10292,TELETRAVAIL,1021,Finance,2026-06-03
4,3,2,True,7,7,7,6,3,3,0.5315514944198827,6,2026-05-22,0,10293,AUTORISATION,1114,Sales,2026-05-28
6,1,0,True,9,31,3,2,3,2,0.48885778040825845,7,2026-05-30,1,10294,AUTORISATION,1138,Finance,2026-06-07
9,1,0,False,5,45,0,0,7,1,0.295668928770689,8,2026-06-15,1,10295,TELETRAVAIL,1047,Finance,2026-06-19
9,0,0,False,1,114,1,1,3,1,0.39477783248155784,14,2026-06-12,1,10296,AUTORISATION,1035,Engineering,2026-06-12
6,3,1,False,13,25,9,6,0,3,0.8655336259116286,3,2026-05-28,0,10297,AUTORISATION,1004,Support,2026-06-09
4,2,1,False,12,35,4,3,1,2,0.5627744815829855,0,2026-05-22,0,10298,AUTORISATION,1192,Sales,2026-06-02
7,1,0,True,10,33,4,4,6,1,0.4641365435596166,3,2026-06-07,1,10299,TELETRAVAIL,1033,Sales,2026-06-16
7,4,1,False,7,32,4,7,1,2,0.650342236846979,3,2026-05-20,0,10300,TELETRAVAIL,1054,Support,2026-05-26
8,0,0,False,2,90,0,1,9,0,0.3377634456662293,16,2026-06-13,1,10301,CONGE,1042,Finance,2026-06-14
8,1,0,False,2,96,0,2,6,1,0.09011893551293336,0,2026-05-29,1,10302,CONGE,1144,Support,2026-05-30
10,1,0,False,3,99,3,2,6,1,0.26966122691758593,17,2026-06-28,1,10303,TELETRAVAIL,1087,Finance,2026-06-30
6,3,1,True,10,34,8,5,0,4,0.8785040290269446,5,2026-05-24,0,10304,AUTORISATION,1056,Engineering,2026-06-02
4,3,1,False,10,13,9,7,2,4,0.6168840134389866,3,2026-05-20,0,10305,CONGE,1095,Engineering,2026-05-29
5,0,0,False,2,53,1,0,8,1,0.2747398263065867,21,2026-06-17,1,10306,TELETRAVAIL,1115,Operations,2026-06-18
8,1,0,False,1,64,2,0,9,1,0.23186588772402375,25,2026-06-20,1,10307,TELETRAVAIL,1125,Operations,2026-06-20
5,4,1,True,14,22,4,5,2,4,0.6101442696002495,0,2026-05-26,0,10308,TELETRAVAIL,1065,Support,2026-06-08
10,1,0,False,1,22,0,2,4,1,0.015978586247050598,13,2026-05-28,1,10309,CONGE,1095,Support,2026-05-28
10,1,0,False,3,29,3,2,5,1,0.02162172464743968,20,2026-06-01,1,10310,AUTORISATION,1191,Operations,2026-06-03
8,4,1,False,5,19,9,3,0,5,0.7082595220175533,3,2026-05-23,0,10311,CONGE,1165,Finance,2026-05-27
8,1,1,True,9,26,5,0,2,3,0.4731992860679255,5,2026-06-07,1,10312,TELETRAVAIL,1151,Sales,2026-06-15
7,0,0,False,5,41,2,0,3,1,0.1505877737625464,18,2026-06-15,1,10313,TELETRAVAIL,1055,Support,2026-06-19
5,2,2,False,8,24,11,5,0,4,0.7060538163881235,6,2026-05-24,0,10314,TELETRAVAIL,1136,Support,2026-05-31
8,0,0,False,3,103,0,2,5,1,0.3722844724822587,16,2026-06-08,1,10315,CONGE,1007,Finance,2026-06-10
9,0,0,False,3,43,3,0,9,0,0.10982809738436727,4,2026-05-22,1,10316,TELETRAVAIL,1066,Support,2026-05-24
5,0,0,False,1,27,1,1,5,0,0.21935909441388723,9,2026-05-28,1,10317,CONGE,1081,Engineering,2026-05-28
5,2,1,True,13,35,8,6,2,4,0.9440141906833384,5,2026-05-26,0,10318,CONGE,1078,Operations,2026-06-07
11,1,0,False,3,30,1,1,9,0,0.3988276044304975,4,2026-06-14,1,10319,TELETRAVAIL,1075,Finance,2026-06-16
6,4,1,True,14,22,9,8,0,4,0.8030811716263596,3,2026-05-19,0,10320,CONGE,1091,Sales,2026-06-01
6,0,0,False,5,107,0,0,7,1,0.0029931984427066464,29,2026-06-01,1,10321,AUTORISATION,1032,Engineering,2026-06-05
9,0,0,False,2,87,1,1,6,0,0.2789129183946556,15,2026-06-15,1,10322,TELETRAVAIL,1115,Sales,2026-06-16
8,1,1,True,9,45,3,3,2,3,0.30447470123475073,2,2026-06-05,0,10323,CONGE,1197,Operations,2026-06-13
4,3,2,True,6,5,6,6,3,2,0.8938825176428817,6,2026-05-20,0,10324,AUTORISATION,1030,Engineering,2026-05-25
10,0,0,False,4,70,0,1,7,0,0.0047236352716018455,9,2026-06-29,1,10325,CONGE,1136,Operations,2026-07-02
6,5,1,True,4,10,11,6,1,3,0.6275594976095109,1,2026-05-28,0,10326,TELETRAVAIL,1198,Engineering,2026-05-31
6,0,0,False,2,31,1,2,9,1,0.32781118875373694,5,2026-06-18,1,10327,TELETRAVAIL,1136,Finance,2026-06-19
6,5,2,True,11,4,9,6,0,2,0.6085820532602886,3,2026-05-20,0,10328,CONGE,1192,Support,2026-05-30
6,0,0,False,4,98,3,2,3,0,0.21958181307779842,26,2026-06-16,1,10329,TELETRAVAIL,1009,Support,2026-06-19
3,1,2,True,10,30,9,6,1,2,0.8355537502971349,0,2026-05-27,0,10330,CONGE,1079,Finance,2026-06-05
7,1,1,True,11,19,3,1,6,2,0.5792760978870863,7,2026-05-22,1,10331,TELETRAVAIL,1055,Operations,2026-06-01
7,3,2,True,6,14,7,4,2,4,0.7568287727541108,3,2026-05-19,0,10332,CONGE,1062,Support,2026-05-24
5,0,0,False,5,18,2,1,5,0,0.025782972981963505,23,2026-06-26,1,10333,TELETRAVAIL,1050,Sales,2026-06-30
4,2,2,True,10,11,5,6,2,5,0.9159261726555774,2,2026-05-26,0,10334,AUTORISATION,1152,Support,2026-06-04
5,2,1,False,8,24,11,8,0,2,0.5438951180478422,6,2026-05-28,0,10335,AUTORISATION,1129,Engineering,2026-06-04
8,1,0,True,6,14,6,1,4,1,0.5391117362520153,8,2026-06-05,0,10336,TELETRAVAIL,1027,Sales,2026-06-10
4,2,1,True,10,7,5,7,0,3,0.5073156994517233,3,2026-05-19,0,10337,AUTORISATION,1013,Operations,2026-05-28
3,2,2,True,3,22,4,6,3,3,0.5998785131511802,1,2026-05-19,0,10338,CONGE,1049,Finance,2026-05-21
7,6,1,True,8,16,9,6,3,5,0.8936704194233243,1,2026-05-24,0,10339,AUTORISATION,1035,Operations,2026-05-31
3,1,1,True,6,14,8,4,0,2,0.9289416985288919,1,2026-05-28,0,10340,CONGE,1010,Operations,2026-06-02
4,3,2,True,11,23,7,3,0,5,0.6358070029822671,4,2026-05-19,0,10341,CONGE,1075,Finance,2026-05-29
3,1,2,True,12,24,10,4,3,3,0.5729809707247031,6,2026-05-23,0,10342,CONGE,1160,Sales,2026-06-03
5,0,0,False,4,37,1,1,4,0,0.27555880319553405,21,2026-05-29,1,10343,AUTORISATION,1024,Support,2026-06-01
6,3,1,False,9,27,8,8,2,2,0.8496081747305737,0,2026-05-25,0,10344,TELETRAVAIL,1003,Sales,2026-06-02
8,1,0,False,1,45,3,1,7,0,0.28468684796871857,22,2026-05-24,1,10345,CONGE,1171,Sales,2026-05-24
6,0,0,False,3,48,1,2,3,0,0.13269972498368918,5,2026-05-28,1,10346,CONGE,1014,Operations,2026-05-30
3,1,2,False,14,34,5,2,2,2,0.8107911828973191,4,2026-05-22,0,10347,CONGE,1019,Engineering,2026-06-04
6,0,0,False,4,48,3,1,7,0,0.39383401661731243,21,2026-06-24,1,10348,TELETRAVAIL,1135,Sales,2026-06-27
3,2,2,True,3,22,11,8,1,5,0.5781995995020759,3,2026-05-22,0,10349,CONGE,1011,Operations,2026-05-24
3,1,1,True,4,11,5,6,0,2,0.8149649765619413,3,2026-05-27,0,10350,CONGE,1129,Finance,2026-05-30
6,1,0,True,10,56,4,3,3,3,0.6666721137997469,7,2026-05-30,1,10351,TELETRAVAIL,1105,Operations,2026-06-08
5,0,0,False,2,24,0,0,9,0,0.14068095634010538,5,2026-05-22,1,10352,AUTORISATION,1194,Finance,2026-05-23
8,1,0,True,8,38,2,4,3,1,0.40969821408724116,3,2026-05-22,0,10353,TELETRAVAIL,1162,Engineering,2026-05-29
7,3,2,False,12,17,5,4,2,3,0.6977075278353012,3,2026-05-20,0,10354,CONGE,1022,Engineering,2026-05-31
8,1,0,False,1,31,1,2,4,0,0.1420817294384031,21,2026-05-28,1,10355,CONGE,1131,Operations,2026-05-28
8,1,0,True,6,53,4,1,3,1,0.6517693635646634,8,2026-06-06,1,10356,CONGE,1094,Engineering,2026-06-11
9,1,1,True,5,20,6,0,2,3,0.5261266188019773,3,2026-05-25,1,10357,CONGE,1008,Engineering,2026-05-29
3,1,1,True,8,3,5,5,0,5,0.9281939869176271,5,2026-05-19,0,10358,CONGE,1028,Operations,2026-05-26
9,1,1,True,11,35,6,0,4,2,0.42953080098536633,5,2026-06-01,0,10359,AUTORISATION,1021,Finance,2026-06-11
9,0,0,False,1,27,0,0,8,1,0.25139065208196726,4,2026-06-02,1,10360,TELETRAVAIL,1007,Engineering,2026-06-02
8,0,0,False,4,92,2,1,6,0,0.38651875490416754,14,2026-06-17,1,10361,TELETRAVAIL,1151,Operations,2026-06-20
8,0,0,False,1,114,1,0,6,0,0.3997635701550686,2,2026-05-23,1,10362,AUTORISATION,1067,Engineering,2026-05-23
6,0,0,False,3,79,1,0,3,1,0.3747626160090712,15,2026-05-23,1,10363,TELETRAVAIL,1157,Finance,2026-05-25
8,0,0,False,4,106,0,0,3,1,0.004986263935152824,9,2026-05-30,1,10364,AUTORISATION,1086,Finance,2026-06-02
7,5,1,True,13,4,10,9,2,4,0.9248655409972096,1,2026-05-25,0,10365,TELETRAVAIL,1054,Finance,2026-06-06
5,0,0,False,2,37,1,1,6,1,0.11693529084387966,26,2026-06-09,1,10366,AUTORISATION,1104,Engineering,2026-06-10
5,3,1,True,4,16,9,8,3,2,0.8482323925935502,4,2026-05-20,0,10367,CONGE,1078,Operations,2026-05-23
5,0,0,False,1,20,1,0,6,0,0.2242397900265569,10,2026-06-28,1,10368,AUTORISATION,1096,Support,2026-06-28
7,6,1,True,7,31,8,3,1,4,0.8123202559337661,2,2026-05-22,0,10369,CONGE,1129,Sales,2026-05-28
5,0,0,False,5,71,0,2,8,0,0.20289945298468637,4,2026-05-22,1,10370,AUTORISATION,1084,Finance,2026-05-26
3,2,1,True,14,5,10,5,3,4,0.5912050045404729,3,2026-05-23,0,10371,TELETRAVAIL,1137,Operations,2026-06-05
6,4,1,True,6,14,9,3,3,4,0.8332004096501571,0,2026-05-23,0,10372,AUTORISATION,1185,Operations,2026-05-28
5,0,0,False,4,66,2,2,3,1,0.20936953913795697,25,2026-05-25,1,10373,TELETRAVAIL,1181,Engineering,2026-05-28
8,5,1,True,6,26,4,8,2,5,0.7300278331253254,0,2026-05-24,0,10374,TELETRAVAIL,1010,Support,2026-05-29
7,0,0,False,4,24,3,2,3,0,0.3443070779818418,25,2026-06-09,1,10375,TELETRAVAIL,1068,Sales,2026-06-12
9,0,0,False,2,71,2,0,9,1,0.36971590376384345,12,2026-05-28,1,10376,AUTORISATION,1145,Support,2026-05-29
9,2,0,True,6,36,6,1,4,1,0.30283414166797923,5,2026-05-28,1,10377,TELETRAVAIL,1063,Sales,2026-06-02
5,0,0,False,5,55,0,2,4,0,0.2716296840478375,20,2026-05-23,1,10378,AUTORISATION,1052,Sales,2026-05-27
3,2,2,True,3,2,5,9,2,5,0.9219043664478261,1,2026-05-27,0,10379,AUTORISATION,1006,Engineering,2026-05-29
4,2,2,True,7,11,9,8,0,5,0.7788715705465807,2,2026-05-23,0,10380,CONGE,1096,Sales,2026-05-29
7,4,1,True,8,15,7,6,2,3,0.872021713820984,3,2026-05-24,0,10381,AUTORISATION,1034,Operations,2026-05-31
5,1,0,True,12,54,4,2,5,1,0.5705575106869147,7,2026-05-28,0,10382,CONGE,1149,Finance,2026-06-08
6,0,0,False,3,119,0,2,8,1,0.05165453267928131,18,2026-06-03,1,10383,TELETRAVAIL,1163,Sales,2026-06-05
7,4,1,True,13,34,8,5,0,4,0.8231791064575715,4,2026-05-22,0,10384,CONGE,1113,Finance,2026-06-03
5,3,1,False,6,22,9,2,3,2,0.9135093752645405,6,2026-05-25,0,10385,AUTORISATION,1151,Operations,2026-05-30
9,0,0,False,5,96,2,1,7,1,0.04386235967667931,17,2026-06-13,1,10386,TELETRAVAIL,1159,Support,2026-06-17
9,0,0,False,1,56,3,2,6,0,0.006596503591059966,1,2026-06-30,1,10387,CONGE,1094,Engineering,2026-06-30
3,1,2,True,5,29,5,3,1,3,0.7448441411670399,6,2026-05-26,0,10388,TELETRAVAIL,1177,Support,2026-05-30
6,0,0,False,3,61,1,2,9,0,0.3407860142406363,3,2026-06-18,1,10389,TELETRAVAIL,1172,Finance,2026-06-20
8,0,0,False,2,47,0,2,9,0,0.3703368715509803,15,2026-06-12,1,10390,TELETRAVAIL,1085,Support,2026-06-13
6,4,2,True,6,35,6,8,3,5,0.717308524566982,3,2026-05-19,0,10391,AUTORISATION,1044,Sales,2026-05-24
8,4,1,True,6,12,8,5,0,5,0.6155041514639754,5,2026-05-21,0,10392,AUTORISATION,1031,Engineering,2026-05-26
6,5,1,False,7,33,11,8,3,3,0.717896081426029,5,2026-05-25,0,10393,AUTORISATION,1077,Sales,2026-05-31
3,1,2,True,6,2,7,9,2,5,0.8972813765597918,2,2026-05-21,0,10394,AUTORISATION,1047,Support,2026-05-26
6,0,0,False,1,69,3,0,6,1,0.0016012649771116384,15,2026-05-27,1,10395,CONGE,1049,Sales,2026-05-27
6,0,0,False,2,84,1,0,6,1,0.3561031734585165,27,2026-05-31,1,10396,TELETRAVAIL,1114,Finance,2026-06-01
7,0,0,False,5,50,1,2,6,1,0.11100444777360607,21,2026-05-28,1,10397,TELETRAVAIL,1029,Operations,2026-06-01
5,3,2,False,13,23,5,3,0,2,0.9343139526758295,3,2026-05-26,0,10398,TELETRAVAIL,1154,Support,2026-06-07
5,1,0,True,6,20,6,2,4,2,0.3120839792968282,2,2026-05-21,0,10399,CONGE,1163,Finance,2026-05-26
6,0,0,False,4,46,1,0,5,0,0.34367139147875886,7,2026-06-19,1,10400,AUTORISATION,1059,Operations,2026-06-22
6,0,0,False,2,95,1,2,3,1,0.16682115335845915,4,2026-06-13,1,10401,AUTORISATION,1175,Support,2026-06-14
5,0,0,False,5,66,3,0,7,0,0.1679242244223143,7,2026-06-29,1,10402,TELETRAVAIL,1042,Sales,2026-07-03
5,0,0,False,3,108,1,2,7,1,0.13834021110431613,8,2026-05-26,1,10403,AUTORISATION,1158,Finance,2026-05-28
11,1,0,False,2,46,3,0,3,1,0.06840139329446014,29,2026-06-15,1,10404,TELETRAVAIL,1145,Support,2026-06-16
10,0,0,False,2,55,3,1,7,0,0.015564328309685972,11,2026-06-15,1,10405,CONGE,1120,Finance,2026-06-16
4,1,1,True,7,22,4,0,4,1,0.47201062785820846,7,2026-05-24,1,10406,AUTORISATION,1017,Sales,2026-05-30
9,2,0,True,10,23,3,3,6,2,0.5936780272872981,7,2026-05-30,1,10407,AUTORISATION,1036,Finance,2026-06-08
6,5,2,False,7,26,7,8,3,5,0.7138433203368316,1,2026-05-27,0,10408,TELETRAVAIL,1113,Support,2026-06-02
3,1,2,False,13,34,8,3,2,4,0.8406137739413688,3,2026-05-26,0,10409,AUTORISATION,1042,Operations,2026-06-07
7,1,1,True,13,17,3,2,5,3,0.47648620184455237,7,2026-05-31,1,10410,TELETRAVAIL,1042,Support,2026-06-12
4,3,1,False,4,8,6,8,3,5,0.5901218735405644,2,2026-05-24,0,10411,AUTORISATION,1016,Finance,2026-05-27
8,0,0,False,4,65,1,1,6,0,0.11125869818798845,0,2026-06-22,1,10412,AUTORISATION,1047,Engineering,2026-06-25
5,2,1,True,12,3,7,8,3,4,0.6516439784900604,1,2026-05-23,0,10413,TELETRAVAIL,1058,Finance,2026-06-03
5,4,2,False,8,28,6,5,1,4,0.5352165534576065,5,2026-05-23,0,10414,AUTORISATION,1020,Operations,2026-05-30
8,1,0,False,5,60,0,1,6,1,0.3840904018091872,27,2026-06-02,1,10415,TELETRAVAIL,1025,Operations,2026-06-06
5,2,2,True,6,29,5,2,2,2,0.7920103239931267,4,2026-05-21,0,10416,TELETRAVAIL,1155,Finance,2026-05-26
7,0,0,False,1,45,0,0,5,1,0.008057788598640902,5,2026-05-27,1,10417,CONGE,1031,Support,2026-05-27
7,1,1,True,13,36,6,0,6,2,0.3246380243656723,7,2026-05-31,0,10418,TELETRAVAIL,1062,Sales,2026-06-12
5,0,0,False,1,87,3,2,7,1,0.25110083831635216,3,2026-06-02,1,10419,TELETRAVAIL,1111,Engineering,2026-06-02
5,3,1,True,12,33,9,6,2,3,0.7794147828687834,5,2026-05-21,0,10420,TELETRAVAIL,1113,Support,2026-06-01
5,0,0,False,4,87,3,0,8,1,0.11319181634452513,10,2026-06-09,1,10421,AUTORISATION,1172,Finance,2026-06-12
3,2,2,True,7,26,9,7,2,2,0.6274876276340715,3,2026-05-19,0,10422,TELETRAVAIL,1101,Sales,2026-05-25
10,0,0,False,4,44,0,1,8,0,0.28249764467329874,13,2026-06-09,1,10423,TELETRAVAIL,1016,Engineering,2026-06-12
8,1,0,False,1,53,0,2,6,0,0.22552235920709074,0,2026-06-19,1,10424,CONGE,1033,Finance,2026-06-19
